City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
368,Sobolevo,RU,54.43,31.9,29.1,97,100,7.76,light snow
369,Panorama,GR,40.59,23.03,53.01,78,16,2.15,few clouds
370,Port Macquarie,AU,-31.43,152.92,84.0,49,24,4.0,few clouds
371,Cayenne,GF,4.93,-52.33,77.0,100,90,9.51,overcast clouds
372,Arawa,PG,-6.21,155.54,86.97,63,44,4.74,light rain
373,Nouadhibou,MR,20.93,-17.03,71.6,53,0,9.17,clear sky
374,Barroso,BR,-21.19,-43.98,65.77,94,100,6.24,moderate rain
375,Ushtobe,KZ,45.25,77.98,37.54,67,100,0.51,overcast clouds
376,Cedar City,US,37.68,-113.06,46.4,28,1,26.4,clear sky
377,Natal,BR,-5.79,-35.21,77.0,94,20,8.05,few clouds
378,Nizhniy Baskunchak,RU,48.22,46.83,29.53,95,0,7.9,clear sky
379,Kutum,SD,14.2,24.67,58.28,34,79,10.89,broken clouds
380,Xai-Xai,MZ,-25.05,33.64,66.2,76,0,5.95,clear sky
381,Muros,ES,42.78,-9.06,60.01,80,95,8.99,overcast clouds
382,Anyksciai,LT,55.53,25.1,37.89,94,100,5.23,overcast clouds
383,Berlevag,NO,70.86,29.09,35.24,86,5,25.64,clear sky
384,San Juan,AR,-31.54,-68.54,70.16,73,2,12.41,light rain
385,Mareeba,AU,-17.0,145.43,93.0,58,37,9.17,scattered clouds
386,Todos Santos,MX,23.45,-110.22,73.0,67,5,1.99,clear sky
387,Coahuayana,MX,18.73,-103.68,74.82,85,68,2.42,broken clouds
388,Medea,DZ,36.26,2.75,59.0,93,0,4.7,clear sky
389,Mitsamiouli,KM,-11.38,43.28,79.48,76,96,3.47,overcast clouds
390,Liezen,AT,47.57,14.23,41.0,71,90,2.24,fog
391,Chuguyevka,RU,44.17,133.86,41.77,63,0,3.09,clear sky
392,Nabire,ID,-3.37,135.48,86.04,69,20,6.04,few clouds
393,Tuatapere,NZ,-46.13,167.68,64.99,60,100,11.99,moderate rain
394,Yenagoa,NG,4.92,6.26,75.58,92,97,3.4,overcast clouds
395,Derzhavinsk,KZ,51.1,66.32,24.3,97,100,12.08,overcast clouds
396,Clarence Town,AU,-32.58,151.78,75.99,53,0,13.87,clear sky
397,Churachandpur,IN,24.33,93.67,75.45,52,0,2.42,clear sky
398,Half Moon Bay,US,37.46,-122.43,59.0,93,90,4.7,mist
399,Tangwani,PK,28.28,69.0,62.6,77,20,6.93,smoke
400,Eppstein,DE,50.13,8.4,51.01,100,90,4.72,mist
401,North Myrtle Beach,US,33.82,-78.68,60.8,100,90,7.56,fog
402,Waingapu,ID,-9.66,120.26,91.26,48,0,10.94,clear sky
403,Coos Bay,US,43.37,-124.22,51.8,71,40,16.11,scattered clouds
404,Port-Cartier,CA,50.03,-66.87,33.8,85,100,5.82,overcast clouds
405,Khandyga,RU,62.67,135.6,16.68,97,94,3.87,overcast clouds
406,Hobyo,SO,5.35,48.53,79.2,72,73,12.84,broken clouds
407,Ossora,RU,59.24,163.07,21.43,85,5,2.04,clear sky
408,Adrar,MR,20.5,-10.07,75.07,20,100,9.48,overcast clouds
409,Arcata,US,40.87,-124.08,48.99,93,75,1.59,broken clouds
410,Paamiut,GL,61.99,-49.67,25.05,87,0,34.85,clear sky
411,Kahului,US,20.89,-156.47,80.6,57,40,21.92,scattered clouds
412,Iqaluit,CA,63.75,-68.51,17.6,67,90,4.7,light snow
413,Sorkjosen,NO,69.8,20.93,38.05,75,91,19.6,overcast clouds
414,Narsaq,GL,60.92,-46.05,17.6,57,100,3.36,overcast clouds
415,Bumba,CD,2.18,22.47,70.88,90,65,2.28,broken clouds
416,Gomez,PA,8.57,-82.73,64.99,100,99,2.28,overcast clouds
417,Hanmer Springs,NZ,-42.52,172.82,69.24,34,0,7.61,clear sky
418,Kathmandu,NP,27.72,85.32,60.8,72,20,1.36,mist
419,Hudiksvall,SE,61.73,17.1,42.85,93,84,8.32,broken clouds
420,Hirara,JP,24.8,125.28,77.0,61,75,14.99,broken clouds
421,Saurimo,AO,-9.66,20.39,63.48,98,100,4.18,moderate rain
422,Najran,SA,17.49,44.13,57.2,44,0,1.25,clear sky
423,Nanchital,MX,18.07,-94.4,75.58,90,5,5.61,light rain
424,Anori,BR,-3.77,-61.64,77.68,83,56,2.17,moderate rain
425,Qaqortoq,GL,60.72,-46.03,17.6,57,100,3.36,overcast clouds
426,Mackay,AU,-21.15,149.2,90.0,62,3,14.99,clear sky
427,Vahan,AM,40.58,45.4,29.71,95,1,1.66,clear sky
428,Muroto,JP,33.28,134.15,71.6,33,0,2.24,clear sky
429,Pachino,IT,36.72,15.09,55.0,100,0,3.36,clear sky
430,Ngemplak,ID,-7.55,110.72,89.6,62,40,5.82,scattered clouds
431,Zhezkazgan,KZ,47.8,67.71,24.8,85,90,17.9,light snow
432,Ketchikan,US,55.34,-131.65,39.2,100,90,6.93,overcast clouds
433,Dhidhdhoo,MV,6.88,73.1,83.08,75,100,12.33,moderate rain
434,Antofagasta,CL,-23.65,-70.4,60.8,72,40,12.75,scattered clouds
435,Bukama,CD,-9.2,25.85,69.75,94,100,2.21,light rain
436,Kiama,AU,-34.68,150.87,79.0,74,1,8.32,clear sky
437,Nuuk,GL,64.18,-51.72,23.0,73,67,13.87,broken clouds
438,Minuri,PH,16.54,121.86,82.45,79,97,2.24,overcast clouds
439,Road Town,VG,18.42,-64.62,79.0,87,15,10.0,few clouds
440,San Rafael,AR,-34.62,-68.33,63.23,64,6,8.08,clear sky
441,Kawalu,ID,-7.38,108.21,87.28,60,32,4.5,light rain
442,Chancay,PE,-11.57,-77.27,64.99,82,20,13.87,few clouds
443,Christchurch,NZ,-43.53,172.63,71.6,43,17,18.34,few clouds
444,Kargasok,RU,59.06,80.86,17.58,96,52,4.56,broken clouds
445,Batemans Bay,AU,-35.72,150.18,72.0,58,48,1.99,scattered clouds
446,Paramonga,PE,-10.67,-77.83,63.46,84,84,7.76,broken clouds
447,Maceio,BR,-9.67,-35.74,73.4,94,75,3.36,broken clouds
448,Chapleau,CA,47.84,-83.4,22.5,96,38,4.59,scattered clouds
449,Pacific Grove,US,36.62,-121.92,55.0,91,100,1.99,overcast clouds
450,Shache,CN,38.42,77.24,46.11,39,49,7.2,scattered clouds
451,Goderich,CA,43.75,-81.72,39.2,60,100,13.87,overcast clouds
452,Snasa,NO,64.25,12.38,39.18,83,75,4.27,light rain
453,Udachnyy,RU,66.42,112.4,3.2,91,90,4.47,light shower snow
454,Tabory,RU,58.52,64.55,16.11,92,100,9.78,overcast clouds
455,Saint Anthony,US,45.02,-93.22,33.01,91,1,13.87,clear sky
456,Pokhara,NP,28.23,83.98,73.63,30,0,3.76,clear sky
457,Beringovskiy,RU,63.05,179.32,13.8,94,99,16.82,overcast clouds
458,Port Pirie,AU,-33.18,138.02,84.2,32,0,11.41,clear sky
459,Komsomolskiy,UZ,40.43,71.72,41.0,93,90,2.24,moderate rain
460,Sterling,US,39.01,-77.43,46.99,70,20,3.36,few clouds
461,Savalou,BJ,7.93,1.98,74.71,51,0,0.38,clear sky
462,Okitipupa,NG,6.5,4.78,75.7,95,92,1.25,overcast clouds
463,San Quintin,MX,30.48,-115.95,61.48,74,0,13.33,clear sky
464,Tasiilaq,GL,65.61,-37.64,19.4,52,100,3.36,overcast clouds
465,Nanortalik,GL,60.14,-45.24,28.45,87,100,8.68,overcast clouds
466,Atikokan,CA,48.76,-91.62,25.59,92,71,10.74,broken clouds
467,Acapulco,MX,16.86,-99.89,84.2,74,40,4.7,scattered clouds
468,Springfield,US,37.22,-93.3,48.99,49,1,14.99,clear sky
469,Pedernales,DO,18.04,-71.74,78.82,66,100,6.29,overcast clouds
470,Bilibino,RU,68.05,166.44,-10.1,87,100,0.96,overcast clouds
471,Warri,NG,5.52,5.75,76.03,94,82,1.48,broken clouds
472,Ocos,GT,14.51,-92.19,77.0,100,75,3.24,broken clouds
473,Sibolga,ID,1.74,98.78,87.28,60,84,4.45,broken clouds
474,Beloha,MG,-25.17,45.05,68.54,67,3,13.42,clear sky
475,Seydi,TM,39.48,62.91,35.83,68,1,1.68,clear sky
476,Bairiki,KI,1.33,172.98,86.0,62,20,9.17,few clouds
477,Thisted,DK,56.96,8.69,43.0,90,41,1.01,scattered clouds
478,El Cobre,CU,20.05,-75.95,78.8,83,20,4.7,few clouds
479,Yaan,NG,7.38,8.57,73.98,85,54,6.49,broken clouds
480,Comodoro Rivadavia,AR,-45.87,-67.5,62.6,39,0,16.11,clear sky
481,Fort Walton Beach,US,30.41,-86.62,64.0,82,1,8.32,clear sky
482,Svetlogorsk,BY,52.63,29.73,37.45,93,100,9.55,overcast clouds
483,Vila,PT,42.03,-8.16,48.0,94,15,4.74,few clouds
484,Vanimo,PG,-2.67,141.3,84.92,71,68,6.2,light rain
485,Aykhal,RU,66.0,111.5,3.2,91,90,4.47,light shower snow
486,Akdepe,TM,42.06,59.38,32.0,88,90,9.17,overcast clouds
487,Sechura,PE,-5.56,-80.82,64.36,80,70,8.93,broken clouds
488,Chopinzinho,BR,-25.86,-52.52,62.65,77,0,3.85,clear sky
489,Sandy Bay,AU,-42.91,147.35,69.01,37,40,12.75,scattered clouds
490,Ust-Tsilma,RU,65.44,52.15,15.62,92,79,5.48,broken clouds
491,Ruteng,ID,-8.61,120.47,79.99,62,24,2.89,few clouds
492,Bubaque,GW,11.28,-15.83,84.0,67,0,7.96,clear sky
493,Union,US,40.63,-74.27,46.4,87,1,9.86,clear sky
494,Hofn,IS,64.25,-15.21,40.37,69,67,13.24,broken clouds
495,Tamandare,BR,-8.76,-35.1,76.77,84,81,8.43,broken clouds
496,Ishcherskaya,RU,43.72,45.13,24.8,85,0,2.24,clear sky
497,Sola,VU,-13.88,167.55,84.2,79,75,8.05,broken clouds
498,Gat,IL,31.61,34.76,66.99,59,20,3.36,few clouds
499,Jos,NG,9.92,8.9,64.58,42,23,4.72,few clouds
500,Mandalgovi,MN,45.76,106.27,36.0,64,15,11.74,few clouds
501,Shorapur,IN,16.52,76.75,77.79,57,88,9.51,overcast clouds
502,Mayumba,GA,-3.43,10.66,76.78,89,100,7.0,overcast clouds
503,Port-Gentil,GA,-0.72,8.78,78.1,84,100,9.06,overcast clouds
504,Xiamen,CN,24.48,118.08,71.6,68,90,13.42,light rain
505,Olinda,BR,-8.01,-34.86,80.6,74,40,9.17,scattered clouds
506,Koslan,RU,63.46,48.9,15.42,94,87,4.52,overcast clouds
507,Bom Jesus,BR,-9.07,-44.36,74.73,63,0,0.56,clear sky
508,Yumen,CN,40.28,97.2,44.94,50,41,13.82,scattered clouds
509,Lakes Entrance,AU,-37.88,147.98,66.99,70,44,5.01,scattered clouds
510,Port Hardy,CA,50.7,-127.42,41.0,93,75,13.87,light intensity shower rain
511,Saint-Paul,RE,-21.01,55.27,80.6,61,0,2.24,clear sky
512,Bratsk,RU,56.13,101.61,19.4,79,40,6.71,scattered clouds
513,Neuquen,AR,-38.95,-68.06,62.6,45,0,5.82,clear sky
514,Luba,GQ,3.46,8.55,75.2,100,20,1.12,few clouds
515,Baracoa,CU,20.35,-74.5,79.14,82,62,11.12,broken clouds
516,Sakhnovshchyna,UA,49.15,35.87,30.18,90,23,4.56,few clouds
517,Portland,US,45.52,-122.68,44.01,86,60,1.99,broken clouds
518,Teguise,ES,29.06,-13.56,73.4,64,0,5.82,clear sky
519,Datong,CN,40.09,113.29,48.18,53,74,4.12,broken clouds
520,Kargil,IN,34.57,76.1,34.36,67,100,6.11,overcast clouds
521,Launceston,AU,-41.45,147.17,64.4,48,40,21.92,scattered clouds
522,Rennes,FR,48.17,-1.67,55.99,93,90,9.17,overcast clouds
523,Rocha,UY,-34.48,-54.33,61.72,97,83,1.99,broken clouds
524,Marzuq,YE,14.4,46.47,66.58,34,35,2.57,scattered clouds
525,Grindavik,IS,63.84,-22.43,35.6,80,75,12.75,broken clouds
526,Baykit,RU,61.67,96.37,11.82,92,90,4.5,overcast clouds
527,Pyaozerskiy,RU,65.83,31.17,34.93,88,100,9.19,overcast clouds
528,Den Helder,NL,52.96,4.76,48.2,93,75,6.93,broken clouds
529,Svelgen,NO,61.77,5.3,48.2,76,99,20.8,overcast clouds
530,Ucluelet,CA,48.93,-125.55,44.01,80,0,8.01,clear sky
531,Ternate,ID,0.8,127.4,85.41,68,31,3.02,light rain
532,Angoche,MZ,-16.23,39.91,75.29,69,21,11.72,few clouds
533,Harsin,IR,34.27,47.59,33.8,70,0,4.43,clear sky
534,Kapoeta,SS,4.77,33.59,77.23,61,0,7.4,clear sky
535,Metro,ID,-5.11,105.31,90.57,55,52,3.85,broken clouds
536,Chongwe,ZM,-15.33,28.68,64.4,82,0,4.7,clear sky
537,Kununurra,AU,-15.77,128.73,100.4,42,1,10.29,clear sky
538,Melilla,ES,35.29,-2.94,66.2,88,75,3.22,broken clouds
539,Obo,CF,5.4,26.49,67.8,79,41,2.19,scattered clouds
540,Machacamarca,BO,-18.17,-67.03,52.09,44,0,1.5,clear sky
541,Evensk,RU,61.95,159.23,6.24,85,100,5.08,overcast clouds
542,Las Cruces,US,32.31,-106.78,55.4,35,1,9.17,clear sky
543,Erzin,TR,36.96,36.2,51.8,100,78,2.24,broken clouds
544,Kudahuvadhoo,MV,2.67,72.89,82.33,79,100,10.67,light rain
545,Balykshi,KZ,47.07,51.87,24.8,73,40,6.71,scattered clouds
546,Buala,SB,-8.14,159.59,85.89,67,30,3.89,light rain
547,Doctor Arroyo,MX,23.67,-100.18,61.54,45,0,6.04,clear sky
548,Opunake,NZ,-39.46,173.86,64.99,72,16,11.99,few clouds
549,Verkhoyansk,RU,67.54,133.38,-10.08,87,95,0.83,overcast clouds
550,Barreirinha,BR,-2.79,-57.07,76.37,86,51,1.54,broken clouds
551,Tazovskiy,RU,67.47,78.7,-7.71,91,79,6.11,broken clouds
552,Burgdorf,DE,52.45,10.01,54.0,93,75,3.36,broken clouds
553,Imeni Poliny Osipenko,RU,52.42,136.49,26.78,93,96,9.93,overcast clouds
554,Saint-Joseph,RE,-21.37,55.62,78.8,74,90,10.29,overcast clouds
555,Omboue,GA,-1.57,9.26,74.05,90,100,4.36,overcast clouds
556,Tuxpan,MX,19.55,-103.4,67.01,88,63,2.64,broken clouds
557,Yeniseysk,RU,58.45,92.17,23.02,96,99,4.5,overcast clouds
558,Non Sang,TH,16.87,102.57,84.0,44,13,9.17,few clouds
559,Novokayakent,RU,42.39,47.99,32.0,75,9,4.47,clear sky
560,San Cristobal,VE,7.77,-72.22,67.5,92,100,0.81,moderate rain
561,Praia Da Vitoria,PT,38.73,-27.07,64.99,77,20,8.5,few clouds
562,Haimen,CN,23.19,116.61,73.4,69,75,8.95,broken clouds
563,Jizan,SA,17.33,42.67,80.6,88,20,5.82,few clouds
564,Palmerston,AU,-12.49,130.98,98.01,52,20,10.29,few clouds
565,Zykovo,RU,55.95,93.15,14.0,85,0,4.09,clear sky
566,Alyangula,AU,-13.85,136.42,96.8,44,0,10.29,clear sky
567,Michigan City,US,41.71,-86.89,30.0,92,1,8.23,mist
568,Aurora,US,39.73,-104.83,50.0,21,20,14.99,few clouds
569,Mannarakkat,IN,10.98,76.47,80.6,78,75,2.24,haze
570,Santa Rosa,PH,14.31,121.11,91.0,68,94,8.01,overcast clouds
571,Smithers,CA,54.78,-127.17,32.0,94,90,2.24,light snow
572,Trogir,HR,43.51,16.25,51.8,87,0,6.93,clear sky
573,Weinan,CN,34.5,109.51,59.0,51,0,17.9,haze
574,Praya,CV,14.92,-23.51,75.2,88,0,6.93,clear sky
575,Fairview,US,40.81,-74.0,50.0,76,1,3.36,clear sky
576,Sinnamary,GF,5.38,-52.95,79.63,84,100,11.1,heavy intensity rain
577,Cockburn Town,TC,21.46,-71.14,80.62,77,7,21.72,clear sky
578,Ridgecrest,US,35.62,-117.67,57.0,30,0,15.99,clear sky
579,Mehamn,NO,71.04,27.85,34.14,88,1,12.5,clear sky
580,Huarmey,PE,-10.07,-78.15,63.0,86,67,7.29,broken clouds
581,Margate,GB,51.38,1.39,53.01,66,100,5.99,overcast clouds
582,Lazaro Cardenas,MX,17.96,-102.2,76.91,83,23,3.31,few clouds
583,Nola,IT,40.92,14.53,57.2,87,40,2.24,scattered clouds
584,Batticaloa,LK,7.71,81.69,79.48,86,86,10.71,light rain
585,Oranjemund,NA,-28.55,16.43,57.67,94,62,4.09,broken clouds
586,Krynychky,UA,48.38,34.47,35.6,74,0,6.71,clear sky
587,Izumo,JP,35.37,132.77,62.6,55,20,14.99,few clouds
588,Concord,US,37.98,-122.03,57.2,87,90,11.41,overcast clouds
589,Tucumcari,US,35.17,-103.72,44.6,48,1,12.75,clear sky
590,Flinders,AU,-34.58,150.86,79.0,63,1,5.01,clear sky
591,Garowe,SO,8.41,48.48,71.55,76,14,10.51,few clouds
592,Tuy Hoa,VN,13.08,109.3,81.45,70,100,8.12,overcast clouds
593,Petropavl,KZ,54.88,69.16,23.0,92,90,4.47,light snow
594,Mapiripan,CO,2.89,-72.13,74.8,93,84,3.02,broken clouds
595,Moussoro,TD,13.64,16.49,77.22,20,0,15.14,clear sky
596,Independencia,BR,-5.4,-40.31,77.63,70,0,12.71,clear sky
597,Disna,BY,55.57,28.2,32.0,98,100,7.7,overcast clouds
598,Antalaha,MG,-14.9,50.28,76.12,88,67,2.15,light rain
599,Veraval,IN,20.9,70.37,81.99,44,0,7.99,clear sky
600,Uglovskoye,RU,51.36,80.19,30.29,82,100,10.11,overcast clouds
601,Bonavista,CA,48.65,-53.11,34.0,80,82,3.36,broken clouds
602,Hay River,CA,60.82,-115.8,12.2,85,99,13.87,overcast clouds
603,Fernley,US,39.61,-119.25,48.99,50,36,10.0,scattered clouds
604,Leshukonskoye,RU,64.9,45.76,32.27,98,100,5.95,overcast clouds
605,Petrovsk,RU,52.31,45.39,31.19,95,98,8.84,overcast clouds
606,Baker City,US,44.77,-117.83,35.6,80,75,8.05,broken clouds
607,Mudanjiang,CN,44.58,129.6,44.35,53,0,5.5,clear sky
608,Inhambane,MZ,-23.86,35.38,64.4,88,40,3.36,scattered clouds
609,Luwuk,ID,-0.95,122.79,88.61,57,12,3.6,moderate rain
610,Kabare,CD,-2.47,28.82,59.74,83,100,1.3,overcast clouds
611,Kharan,PK,28.58,65.42,61.45,58,92,7.14,overcast clouds
612,Ambilobe,MG,-13.2,49.05,79.61,76,57,3.13,light rain
613,Camopi,GF,3.17,-52.32,72.97,97,97,1.97,overcast clouds
614,Asyut,EG,27.18,31.18,55.4,71,0,11.41,clear sky
615,Kismayo,SO,-0.36,42.55,80.73,74,0,8.63,clear sky
616,Isabela,PH,6.71,121.97,86.0,79,40,10.29,scattered clouds
617,Lata,PT,40.16,-8.33,59.0,89,77,4.12,broken clouds
618,Merauke,ID,-8.47,140.33,86.97,62,0,15.41,clear sky
619,Colac,AU,-38.33,143.58,63.0,81,92,9.15,overcast clouds
620,Safford,US,32.83,-109.71,55.4,30,1,5.82,clear sky
621,Atambua,ID,-9.11,124.89,89.69,47,0,4.27,clear sky
622,Xiongzhou,CN,25.12,114.3,75.11,38,25,6.26,scattered clouds
623,Kautokeino,NO,69.01,23.04,34.95,87,100,25.21,overcast clouds
624,Port Lincoln,AU,-34.73,135.87,68.94,57,5,11.36,clear sky
625,Saint-Denis,FR,48.92,2.33,53.6,81,0,9.17,clear sky
626,Tarko-Sale,RU,64.92,77.78,-14.53,90,42,2.37,scattered clouds
627,Khasan,RU,42.43,130.64,49.01,49,0,3.58,clear sky
628,Esmeraldas,BR,-19.76,-44.31,69.8,94,20,3.36,moderate rain
629,Amapa,BR,1.0,-52.0,72.41,98,9,2.73,clear sky
630,Salcedo,PH,12.81,121.47,86.07,69,1,7.94,clear sky
631,Lorengau,PG,-2.02,147.27,84.92,74,68,7.43,light rain
632,Santiago,CL,-33.46,-70.65,59.0,82,22,5.82,few clouds
633,Pochutla,MX,15.74,-96.47,78.01,89,24,3.06,few clouds
634,Upata,VE,8.01,-62.4,75.0,93,100,1.01,overcast clouds
635,La Libertad,EC,-2.23,-80.9,68.9,82,100,14.2,overcast clouds
636,Talakan,RU,50.32,130.37,30.9,92,100,5.95,overcast clouds
637,Alofi,NU,-19.06,-169.92,80.6,74,75,13.87,broken clouds
638,Mount Isa,AU,-20.73,139.5,98.6,23,25,6.93,scattered clouds
639,Thunder Bay,CA,48.4,-89.32,21.0,85,75,2.24,broken clouds
640,Kem,RU,64.96,34.58,33.39,92,100,9.28,overcast clouds
641,Opuwo,NA,-18.06,13.84,67.91,71,55,1.32,light rain
642,Mae Ramat,TH,16.98,98.52,84.2,62,20,5.82,few clouds
643,Nikolayevsk-Na-Amure,RU,53.14,140.73,30.85,93,71,7.14,broken clouds
644,Malbork,PL,54.04,19.03,43.0,100,100,5.84,overcast clouds
645,Fare,PF,-16.7,-151.02,80.8,71,0,5.06,clear sky
646,Dunedin,NZ,-45.87,170.5,68.0,50,15,10.0,few clouds
647,Ustye,RU,59.63,39.74,33.44,94,100,4.88,overcast clouds
648,Agirish,RU,61.92,63.02,9.05,92,0,4.45,clear sky
649,Iwaki,JP,37.05,140.88,64.0,35,0,5.99,clear sky
650,Sakakah,SA,29.97,40.21,57.2,62,0,5.82,clear sky
651,Bara,NG,10.37,10.73,73.85,36,35,6.06,scattered clouds
652,Maues,BR,-3.38,-57.72,79.9,71,66,1.01,broken clouds
653,Rapid Valley,US,44.06,-103.15,48.2,30,1,11.41,clear sky
654,Snyder,US,32.72,-100.92,53.6,62,90,3.36,overcast clouds
655,Itarema,BR,-2.92,-39.92,80.24,79,11,17.11,few clouds
656,Raymond Terrace,AU,-32.75,151.75,75.99,60,1,11.41,clear sky
657,Thabazimbi,ZA,-24.59,27.41,68.61,38,11,4.74,few clouds
658,Sorong,ID,-0.88,131.25,84.42,72,29,3.47,scattered clouds
659,Nichinan,JP,31.6,131.37,69.8,56,20,13.87,few clouds
660,Manica,FR,49.0,-1.17,55.4,87,0,10.29,clear sky
661,Pangai,TO,-19.8,-174.35,82.4,74,40,13.87,scattered clouds
662,Saint-Lo,FR,49.12,-1.09,55.4,87,0,10.29,clear sky
663,Botwood,CA,49.15,-55.35,30.0,84,98,1.74,overcast clouds
664,Lucea,JM,18.45,-78.17,80.6,83,20,6.93,thunderstorm
665,Enid,US,36.4,-97.88,48.99,61,90,8.05,overcast clouds
666,Surin,TH,14.88,103.49,82.99,43,33,18.66,scattered clouds
667,Am Timan,TD,11.03,20.28,70.41,34,0,5.73,clear sky
668,Togur,RU,58.36,82.83,20.73,97,62,3.67,broken clouds
669,Havre-Saint-Pierre,CA,50.23,-63.6,30.2,92,90,5.82,overcast clouds
670,Santa Cruz De La Palma,ES,28.68,-17.76,71.6,88,40,11.41,scattered clouds
671,Erenhot,CN,43.65,111.98,52.16,56,1,14.29,clear sky
672,Sarai Alamgir,PK,32.9,73.76,55.4,82,40,4.43,mist
673,Puck,PL,54.72,18.41,44.01,93,90,6.93,fog
674,Jumla,NP,29.27,82.18,62.44,23,0,2.33,clear sky
675,Wetzlar,DE,50.55,8.5,48.99,97,97,3.94,overcast clouds
676,Severo-Yeniseyskiy,RU,60.37,93.04,12.04,96,78,4.36,broken clouds
677,Susanino,RU,58.15,41.59,33.51,98,100,2.91,snow
678,Rio Gallegos,AR,-51.62,-69.22,44.6,56,40,23.04,scattered clouds
679,Salta,AR,-24.79,-65.41,75.2,60,40,6.93,scattered clouds
680,Tagusao,PH,9.19,117.81,86.49,67,2,6.24,clear sky
681,Hokitika,NZ,-42.72,170.97,57.56,73,83,2.89,broken clouds
682,Kota Bahru,MY,6.13,102.24,86.0,74,40,4.7,scattered clouds
683,Dafeng,CN,23.45,108.59,76.17,37,6,8.03,clear sky
684,Karlskrona,SE,56.16,15.59,41.0,100,99,2.24,overcast clouds
685,Tonekabon,IR,36.82,50.87,50.0,87,40,4.0,scattered clouds
686,Ixtapa,MX,20.7,-105.2,75.99,83,5,2.37,clear sky
687,Sar-E Pul,AF,35.83,66.17,29.21,94,100,1.36,overcast clouds
688,Klyuchi,RU,52.27,79.17,28.11,85,92,8.14,overcast clouds
689,Great Yarmouth,GB,52.61,1.73,50.0,99,100,11.27,light rain
690,Morden,CA,49.19,-98.1,30.2,79,2,5.82,clear sky
691,Inyonga,TZ,-6.72,32.07,66.2,90,41,3.49,scattered clouds
692,Gigmoto,PH,13.78,124.39,84.25,79,34,10.92,scattered clouds
693,Santa Margherita Ligure,IT,44.33,9.21,55.0,91,100,4.41,overcast clouds
694,Lagoa Da Prata,BR,-20.02,-45.54,70.3,88,98,3.8,light rain
695,Ratnagiri,IN,16.98,73.3,83.82,65,0,6.89,clear sky
696,Mayo,US,38.89,-76.51,53.6,58,1,4.7,clear sky
697,Southbridge,US,42.08,-72.03,39.0,97,5,7.0,clear sky
698,Jinxiang,CN,27.43,120.61,65.66,64,29,15.14,scattered clouds
699,Baruun-Urt,MN,46.68,113.28,40.21,56,0,11.63,clear sky
